params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.091652999999951,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.0467029999999795,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.929540000000088,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.064882000000125,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.728603000000021,100,0.0002941176470588235,0.0,0.0,0.029411764705882353,0.002926433638548882
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",3.064673999999968,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",2.8226260000001275,100,0.00010526315789473683,0.0,0.0,0.010526315789473684,0.001047355196954337
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.745517999999947,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.9569469999999,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.863344000000097,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.850850000000037,100,0.0015431734296921143,0.0,0.0,0.045454545454545456,0.006862268134963836
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.0724270000000615,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.1396330000000034,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.948132999999871,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.061096000000134,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.563208999999915,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.645172000000002,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.750152999999955,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.346214999999802,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.470004000000017,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.556669000000056,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.258107999999993,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.143516999999974,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.000379000000066,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.105236000000104,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.319694000000027,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.71811700000012,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.142693000000008,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.514998999999989,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.7516820000000735,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.170546999999942,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.158234999999877,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.302867000000106,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.46287499999994,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.470350999999937,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.314089999999851,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.008201000000099,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.275372000000061,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.190187000000151,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.1338009999999485,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.235074000000168,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.614567999999963,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.204563000000007,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.744641000000001,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.658455999999887,100,0.0,0.0,0.0,0.0,0.0
